codigo_recurso;descripcion;categoria;unidad_fuente;pais_codigo;moneda;precio_referencia;precio_min;precio_max;fuente;fecha_consulta;confianza;incluye_iva;incluye_transporte;origen;observaciones
MT-CORNISA;Perfil de cornisa para iluminación indirecta en cielo raso.;materiales;m;ES;EUR;5.126582;3.884211;6.857143;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-MANTO-ASF;Manto asfáltico prefabricado con armadura de poliéster, para impermeabilización de cubierta.;materiales;m2;ES;EUR;8.5;6;12;docs/INVESTIGACION_PRECIOS_ESPANA.md;2026-08-25;referencia;no;no_confirmado;nacional;Lámina asfáltica prefabricada con armadura de poliéster.
MT-IMPRIM-ASF;Imprimación asfáltica de base solvente, como puente de adherencia del manto.;materiales;l;ES;EUR;4.78481;3.625263;6.4;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-ACRIL-IMPER;Impermeabilizante acrílico elastomérico de aplicación líquida, con su malla de refuerzo.;materiales;l;ES;EUR;5.012658;3.797895;6.704762;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-POLIUR-LIQ;Membrana líquida de poliuretano de alta elasticidad y resistencia a la intemperie.;materiales;kg;ES;EUR;11.962025;9.063158;16;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-GRAVILLA;Gravilla lavada de protección para cubiertas impermeabilizadas.;materiales;m3;ES;EUR;27.341772;20.715789;36.571429;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-AISL-TERM;Panel de aislamiento térmico de poliestireno o lana mineral para cubiertas y cielos.;materiales;m2;ES;EUR;10;6;18;docs/INVESTIGACION_PRECIOS_ESPANA.md;2026-08-25;referencia;no;no_confirmado;nacional;"Referencia nacional normalizada; puede variar por proveedor, marca, disponibilidad, IVA y volumen."
MT-AISL-REFLECT;Manta reflectiva de doble burbuja con foil de aluminio, para aislamiento bajo techo.;materiales;m2;ES;EUR;3.64557;2.762105;4.87619;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-BANDA-REF;Banda elástica de refuerzo para encuentros, esquinas y juntas en impermeabilizaciones.;materiales;m;ES;EUR;3.189873;2.416842;4.266667;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-SELLA-PASE;Kit de sellado de pase de tubería en impermeabilización, con collarín y masilla.;materiales;ud;ES;EUR;5.240506;3.970526;7.009524;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-TEJA-CRIOLLA;Teja criolla de arcilla cocida, tipo canal.;materiales;ud;ES;EUR;1;0.8;1.3;docs/INVESTIGACION_PRECIOS_ESPANA.md;2026-08-25;referencia;no;no_confirmado;nacional;"Teja árabe curva; 12-22 €/m² de cubierta."
MT-TEJA-ASF;Teja asfáltica en shingle con su fieltro base y clavos de fijación.;materiales;m2;ES;EUR;11.962025;9.063158;16;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-LAMINA-ZINC;Lámina metálica acanalada galvanizada o prepintada para cubierta.;materiales;m2;ES;EUR;16;12;22;docs/INVESTIGACION_PRECIOS_ESPANA.md;2026-08-25;referencia;no;no_confirmado;nacional;Chapa grecada/prelacada de cubierta.
MT-PANEL-SAND;Panel sándwich aislado con núcleo de poliuretano para cubierta.;materiales;m2;ES;EUR;38;28;50;docs/INVESTIGACION_PRECIOS_ESPANA.md;2026-08-25;referencia;no;no_confirmado;nacional;"Referencia nacional normalizada; puede variar por proveedor, marca, disponibilidad, IVA y volumen."
MT-POLICARB;Lámina de policarbonato alveolar translúcida, con sus perfiles de unión.;materiales;m2;ES;EUR;21.075949;15.968421;28.190476;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-CUMBRERA;Pieza de cumbrera y remate para cubierta, del material de la cubierta.;materiales;m;ES;EUR;7.291139;5.524211;9.752381;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-CANAL-PVC;Canal de PVC o lámina galvanizada para recogida de aguas lluvias, con sus soportes.;materiales;m;ES;EUR;8.886076;6.732632;11.885714;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-BAJANTE-PVC;Bajante de PVC para aguas lluvias, con sus abrazaderas y codos.;materiales;m;ES;EUR;5.924051;4.488421;7.92381;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-TRAGANTE;Tragante, boquilla o sumidero de cubierta con su rejilla y guardahojas.;materiales;ud;ES;EUR;15.949367;12.084211;21.333333;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-TORN-TECHO;Tornillo autoperforante con arandela de neopreno para fijación de láminas de cubierta.;materiales;ud;ES;EUR;0.205063;0.155368;0.274286;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-PLOT-REG;Pedestal regulable de polipropileno para piso flotante sobre cubierta.;materiales;ud;ES;EUR;3.873418;2.934737;5.180952;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-VALV-CHECK;Válvula de retención y válvula de compuerta para instalación de bombeo.;materiales;ud;ES;EUR;15.949367;12.084211;21.333333;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-ACC-BOMBA;Accesorios de conexión de bomba: uniones universales, manómetro, niples y soportes.;materiales;ud;ES;EUR;31.898734;24.168421;42.666667;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-TUB-PPR25;Tubería de polipropileno PPR de 25 mm para montantes y alimentación principal.;materiales;m;ES;EUR;3.189873;2.416842;4.266667;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-FLOTANTE;Válvula de flotante y accesorios de control de nivel para tanque de agua.;materiales;ud;ES;EUR;10.822785;8.2;14.47619;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-TABLERO-DIST;Tablero de distribución empotrable con barraje, para el número de circuitos de proyecto.;materiales;ud;ES;EUR;54.683544;41.431579;73.142857;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-BREAKER;Interruptor termomagnético monopolar o bipolar para protección de circuito.;materiales;ud;ES;EUR;8.5;6;12;docs/INVESTIGACION_PRECIOS_ESPANA.md;2026-08-25;referencia;no;no_confirmado;nacional;Interruptor magnetotérmico.
MT-DIFERENCIAL;Interruptor diferencial de alta sensibilidad para protección de personas.;materiales;ud;ES;EUR;32;25;45;docs/INVESTIGACION_PRECIOS_ESPANA.md;2026-08-25;referencia;no;no_confirmado;nacional;"Referencia nacional normalizada; puede variar por proveedor, marca, disponibilidad, IVA y volumen."
MT-CINTA-LED;Cinta LED con su fuente de alimentación y perfil de aluminio disipador.;materiales;m;ES;EUR;7.063291;5.351579;9.447619;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-CABLE-8;Conductor de cobre THW calibre 8 AWG para acometidas y circuitos de fuerza.;materiales;m;ES;EUR;1.651899;1.251579;2.209524;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-BARRA-TIERRA;Electrodo de puesta a tierra de cobre con su conector y caja de inspección.;materiales;ud;ES;EUR;20.506329;15.536842;27.428571;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-CABLE-DATOS;Cable de datos categoría 6 para redes y telecomunicaciones.;materiales;m;ES;EUR;0.341772;0.258947;0.457143;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-TOMA-DATOS;Toma de datos o televisión con su placa y conector.;materiales;ud;ES;EUR;7.405063;5.610526;9.904762;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-CABLE-ALARMA;Cable multipar apantallado para sistemas de alarma y control.;materiales;m;ES;EUR;0.56962;0.431579;0.761905;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-TUB-FRIGO;Par de tuberías frigoríficas de cobre aisladas, con cable de interconexión.;materiales;m;ES;EUR;12.531646;9.494737;16.761905;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-SOPORTE-AC;Soporte metálico galvanizado para unidad condensadora, con sus anclajes.;materiales;ud;ES;EUR;18.227848;13.810526;24.380952;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-DUCTO-VENT;Ducto de ventilación flexible o de lámina galvanizada, con sus accesorios.;materiales;m;ES;EUR;7.405063;5.610526;9.904762;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-TUB-GAS;Tubería de cobre o acero para instalación de gas doméstico, con sus accesorios.;materiales;m;ES;EUR;7.291139;5.524211;9.752381;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-REGUL-GAS;Regulador de presión, llave de corte y accesorios para instalación de gas.;materiales;ud;ES;EUR;27.341772;20.715789;36.571429;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-EXTINTOR;Extintor portátil de polvo químico seco con su soporte y señalización.;materiales;ud;ES;EUR;38.734177;29.347368;51.809524;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-DETECT-HUMO;Detector de humo autónomo o direccionable, con su base.;materiales;ud;ES;EUR;25.063291;18.989474;33.52381;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-GABINETE-MANG;Gabinete contra incendios con manguera, válvula y boquilla.;materiales;ud;ES;EUR;227.848101;172.631579;304.761905;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-GAS-REFRIG;Gas refrigerante para carga de equipos de climatización.;materiales;kg;ES;EUR;20.506329;15.536842;27.428571;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-MARCO-PUERTA;Marco de puerta de madera o metálico, con sus topes y anclajes.;materiales;m;ES;EUR;7.974684;6.042105;10.666667;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-HERRAJE-PUERTA;Juego de bisagras, topes y herrajes de colgar para puerta.;materiales;ud;ES;EUR;14.810127;11.221053;19.809524;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-CERRADURA;Cerradura de embutir con manija y cilindro.;materiales;ud;ES;EUR;36.455696;27.621053;48.761905;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-PERFIL-ALUM;Perfil de aluminio para carpintería de ventanas y puertas, con sus accesorios.;materiales;kg;ES;EUR;10.822785;8.2;14.47619;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-VIDRIO-6;Vidrio flotado incoloro de 6 mm.;materiales;m2;ES;EUR;38;30;50;docs/INVESTIGACION_PRECIOS_ESPANA.md;2026-08-25;referencia;no;no_confirmado;nacional;"Referencia nacional normalizada; puede variar por proveedor, marca, disponibilidad, IVA y volumen."
MT-VIDRIO-TEMP;Vidrio templado de seguridad de 10 mm, con cantos pulidos y perforaciones.;materiales;m2;ES;EUR;77.468354;58.694737;103.619048;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-ESPEJO;Espejo de 4 mm con canto pulido y respaldo protegido.;materiales;m2;ES;EUR;36.455696;27.621053;48.761905;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-SILICONA-EST;Silicona estructural o neutra para acristalamiento y sellado de carpintería.;materiales;l;ES;EUR;54.683544;41.431579;73.142857;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-TUBO-ACERO;Tubo estructural de acero para herrería de rejas, portones y barandas.;materiales;kg;ES;EUR;2.221519;1.683158;2.971429;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-ACERO-INOX;Tubo y accesorios de acero inoxidable para barandas y pasamanos.;materiales;kg;ES;EUR;15.949367;12.084211;21.333333;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-MOSQUITERO;Malla mosquitera con su bastidor de aluminio.;materiales;m2;ES;EUR;8.544304;6.473684;11.428571;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-MELAMINA;Tablero de melamina de 18 mm con cantos aplicados, para closets y muebles.;materiales;m2;ES;EUR;21.64557;16.4;28.952381;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-HERRAJE-CLOSET;Herraje de closet: bisagra, tirador, soporte de entrepaño y tornillería.;materiales;ud;ES;EUR;5.126582;3.884211;6.857143;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-RIEL-CORRED;Riel superior e inferior con carros para puerta corrediza.;materiales;m;ES;EUR;15.949367;12.084211;21.333333;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-ESTRUCT-MESON;Estructura de soporte de mesón en perfil metálico o mampostería, con su base.;materiales;m;ES;EUR;13.670886;10.357895;18.285714;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-BARRA-APOYO;Barra de apoyo de acero inoxidable para accesibilidad en baño.;materiales;ud;ES;EUR;31.898734;24.168421;42.666667;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-ADOQUIN;Adoquín de concreto para pavimento exterior, con su cama de arena.;materiales;m2;ES;EUR;17.658228;13.378947;23.619048;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-GRAMA;Grama en panes o alfombra, puesta en obra.;materiales;m2;ES;EUR;3.64557;2.762105;4.87619;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-TIERRA-ABON;Tierra abonada y sustrato para jardinería.;materiales;m3;ES;EUR;31.898734;24.168421;42.666667;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-TUB-RIEGO;Tubería de polietileno y accesorios para red de riego.;materiales;m;ES;EUR;1.822785;1.381053;2.438095;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-ASPERSOR;Aspersor o gotero con su conexión a la red de riego.;materiales;ud;ES;EUR;9.683544;7.336842;12.952381;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-CANAL-DREN;Canal de drenaje lineal prefabricado con su rejilla.;materiales;m;ES;EUR;25.063291;18.989474;33.52381;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-CONTENEDOR;Alquiler mensual de contenedor de escombro, incluido su retiro y vaciado.;materiales;ud;ES;EUR;74.050633;56.105263;99.047619;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-CONS-LIMP;Consumibles de limpieza final: detergentes, desincrustantes, paños y bolsas.;materiales;m2;ES;EUR;0.398734;0.302105;0.533333;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-BARANDA-PROV;Baranda provisional de borde con guardacuerpos, pasamanos y rodapié, amortizada por usos.;materiales;m;ES;EUR;5.126582;3.884211;6.857143;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-RED-SEG;Red de seguridad de poliamida con sus cuerdas de atado, amortizada por usos.;materiales;m2;ES;EUR;3.189873;2.416842;4.266667;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-LINEA-VIDA;Línea de vida horizontal con sus anclajes y absorbedor de energía.;materiales;m;ES;EUR;7.063291;5.351579;9.447619;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-EPP;Dotación de equipo de protección individual por trabajador: casco, botas, guantes, lentes y chaleco.;materiales;ud;ES;EUR;47.848101;36.252632;64;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-ARNES;Arnés de cuerpo completo con eslinga y absorbedor, para trabajo en altura.;materiales;ud;ES;EUR;62.658228;47.473684;83.809524;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-BOTIQUIN;Botiquín de primeros auxilios de obra, dotado y con reposición.;materiales;ud;ES;EUR;39.873418;30.210526;53.333333;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-CASETA-BIEN;Adecuación de zona de vestuario y comedor de obra, con mobiliario básico.;materiales;ud;ES;EUR;136.708861;103.578947;182.857143;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-BLQ-EST-15;Bloque de concreto estructural de 15x20x40 cm, de resistencia certificada.;materiales;ud;ES;EUR;1.002532;0.759579;1.340952;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-BLQ-EST-20;Bloque de concreto estructural de 20x20x40 cm, de resistencia certificada.;materiales;ud;ES;EUR;1.253165;0.949474;1.67619;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-GROUT-CELDA;Concreto fluido de relleno de celdas para mampostería estructural.;materiales;m3;ES;EUR;143.544304;108.757895;192;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-ESCALERILLA;Escalerilla o junta de refuerzo horizontal para mampostería.;materiales;m;ES;EUR;1.310127;0.992632;1.752381;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-CAJON-PERS;Cajón de persiana prefabricado aislado, con su tapa registrable.;materiales;m;ES;EUR;20.506329;15.536842;27.428571;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-MAMPARA-OFI;Sistema de mampara divisoria de oficina, con perfilería, paneles y juntas.;materiales;m2;ES;EUR;54.683544;41.431579;73.142857;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-TABIQUE-MOVIL;Sistema de tabique móvil o plegable, con paneles, riel y herrajes.;materiales;m2;ES;EUR;153.797468;116.526316;205.714286;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-HIDROFUG-FACH;Hidrofugante incoloro de impregnación para protección de fachadas.;materiales;l;ES;EUR;9.797468;7.423158;13.104762;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
