codigo_recurso;descripcion;categoria;unidad_fuente;pais_codigo;moneda;precio_referencia;precio_min;precio_max;fuente;fecha_consulta;confianza;incluye_iva;incluye_transporte;origen;observaciones
MT-CIELO-PVC;Lámina de PVC machihembrada para cielo raso, con sus perfiles de remate.;materiales;m2;PE;PEN;51.869281;36.363636;59.398693;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-CIELO-PVC;Lámina de PVC machihembrada para cielo raso, con sus perfiles de remate.;materiales;m2;MX;MXN;317.333333;248.222222;424.063492;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-CIELO-PVC;Lámina de PVC machihembrada para cielo raso, con sus perfiles de remate.;materiales;m2;EC;USD;13.066667;11.333333;14.933333;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-CIELO-METAL;Lámina metálica lineal o en bandeja para cielo raso, prelacada.;materiales;m2;CO;COP;58104.83871;43791.666667;72650.771388;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-CIELO-METAL;Lámina metálica lineal o en bandeja para cielo raso, prelacada.;materiales;m2;PE;PEN;45.385621;31.818182;51.973856;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-CIELO-METAL;Lámina metálica lineal o en bandeja para cielo raso, prelacada.;materiales;m2;MX;MXN;277.666667;217.194444;371.055556;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-CIELO-METAL;Lámina metálica lineal o en bandeja para cielo raso, prelacada.;materiales;m2;EC;USD;11.433333;9.916667;13.066667;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-REGISTRO;Tapa de registro practicable para cielo raso, con su marco.;materiales;ud;CO;COP;49804.147465;37535.714286;62272.089762;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-REGISTRO;Tapa de registro practicable para cielo raso, con su marco.;materiales;ud;PE;PEN;38.901961;27.272727;44.54902;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-REGISTRO;Tapa de registro practicable para cielo raso, con su marco.;materiales;ud;MX;MXN;238;186.166667;318.047619;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-REGISTRO;Tapa de registro practicable para cielo raso, con su marco.;materiales;ud;EC;USD;9.8;8.5;11.2;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-CORNISA;Perfil de cornisa para iluminación indirecta en cielo raso.;materiales;m;CO;COP;18676.5553;14075.892857;23352.033661;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-CORNISA;Perfil de cornisa para iluminación indirecta en cielo raso.;materiales;m;PE;PEN;14.588235;10.227273;16.705882;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-CORNISA;Perfil de cornisa para iluminación indirecta en cielo raso.;materiales;m;MX;MXN;89.25;69.8125;119.267857;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-CORNISA;Perfil de cornisa para iluminación indirecta en cielo raso.;materiales;m;EC;USD;3.675;3.1875;4.2;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-MANTO-ASF;Manto asfáltico prefabricado con armadura de poliéster, para impermeabilización de cubierta.;materiales;m2;CO;COP;23241.935484;17516.666667;29060.308555;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-MANTO-ASF;Manto asfáltico prefabricado con armadura de poliéster, para impermeabilización de cubierta.;materiales;m2;PE;PEN;18.154248;12.727273;20.789542;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-MANTO-ASF;Manto asfáltico prefabricado con armadura de poliéster, para impermeabilización de cubierta.;materiales;m2;MX;MXN;111.066667;86.877778;148.422222;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-MANTO-ASF;Manto asfáltico prefabricado con armadura de poliéster, para impermeabilización de cubierta.;materiales;m2;EC;USD;4.573333;3.966667;5.226667;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-IMPRIM-ASF;Imprimación asfáltica de base solvente, como puente de adherencia del manto.;materiales;l;CO;COP;17431.451613;13137.5;21795.231417;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-IMPRIM-ASF;Imprimación asfáltica de base solvente, como puente de adherencia del manto.;materiales;l;PE;PEN;13.615686;9.545455;15.592157;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-IMPRIM-ASF;Imprimación asfáltica de base solvente, como puente de adherencia del manto.;materiales;l;MX;MXN;83.3;65.158333;111.316667;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-IMPRIM-ASF;Imprimación asfáltica de base solvente, como puente de adherencia del manto.;materiales;l;EC;USD;3.43;2.975;3.92;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-ACRIL-IMPER;Impermeabilizante acrílico elastomérico de aplicación líquida, con su malla de refuerzo.;materiales;l;CO;COP;18261.520737;13763.095238;22833.099579;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-ACRIL-IMPER;Impermeabilizante acrílico elastomérico de aplicación líquida, con su malla de refuerzo.;materiales;l;PE;PEN;14.264052;10;16.334641;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-ACRIL-IMPER;Impermeabilizante acrílico elastomérico de aplicación líquida, con su malla de refuerzo.;materiales;l;MX;MXN;87.266667;68.261111;116.61746;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-ACRIL-IMPER;Impermeabilizante acrílico elastomérico de aplicación líquida, con su malla de refuerzo.;materiales;l;EC;USD;3.593333;3.116667;4.106667;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-POLIUR-LIQ;Membrana líquida de poliuretano de alta elasticidad y resistencia a la intemperie.;materiales;kg;CO;COP;43578.629032;32843.75;54488.078541;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-POLIUR-LIQ;Membrana líquida de poliuretano de alta elasticidad y resistencia a la intemperie.;materiales;kg;PE;PEN;34.039216;23.863636;38.980392;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-POLIUR-LIQ;Membrana líquida de poliuretano de alta elasticidad y resistencia a la intemperie.;materiales;kg;MX;MXN;208.25;162.895833;278.291667;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-POLIUR-LIQ;Membrana líquida de poliuretano de alta elasticidad y resistencia a la intemperie.;materiales;kg;EC;USD;8.575;7.4375;9.8;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-GRAVILLA;Gravilla lavada de protección para cubiertas impermeabilizadas.;materiales;m3;CO;COP;99608.294931;75071.428571;124544.179523;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-GRAVILLA;Gravilla lavada de protección para cubiertas impermeabilizadas.;materiales;m3;PE;PEN;77.803922;54.545455;89.098039;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-GRAVILLA;Gravilla lavada de protección para cubiertas impermeabilizadas.;materiales;m3;MX;MXN;476;372.333333;636.095238;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-GRAVILLA;Gravilla lavada de protección para cubiertas impermeabilizadas.;materiales;m3;EC;USD;19.6;17;22.4;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-AISL-TERM;Panel de aislamiento térmico de poliestireno o lana mineral para cubiertas y cielos.;materiales;m2;CO;COP;19921.658986;15014.285714;24908.835905;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-AISL-TERM;Panel de aislamiento térmico de poliestireno o lana mineral para cubiertas y cielos.;materiales;m2;PE;PEN;15.560784;10.909091;17.819608;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-AISL-TERM;Panel de aislamiento térmico de poliestireno o lana mineral para cubiertas y cielos.;materiales;m2;MX;MXN;95.2;74.466667;127.219048;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-AISL-TERM;Panel de aislamiento térmico de poliestireno o lana mineral para cubiertas y cielos.;materiales;m2;EC;USD;3.92;3.4;4.48;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-AISL-REFLECT;Manta reflectiva de doble burbuja con foil de aluminio, para aislamiento bajo techo.;materiales;m2;CO;COP;13281.105991;10009.52381;16605.890603;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-AISL-REFLECT;Manta reflectiva de doble burbuja con foil de aluminio, para aislamiento bajo techo.;materiales;m2;PE;PEN;10.373856;7.272727;11.879739;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-AISL-REFLECT;Manta reflectiva de doble burbuja con foil de aluminio, para aislamiento bajo techo.;materiales;m2;MX;MXN;63.466667;49.644444;84.812698;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-AISL-REFLECT;Manta reflectiva de doble burbuja con foil de aluminio, para aislamiento bajo techo.;materiales;m2;EC;USD;2.613333;2.266667;2.986667;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-BANDA-REF;Banda elástica de refuerzo para encuentros, esquinas y juntas en impermeabilizaciones.;materiales;m;CO;COP;11620.967742;8758.333333;14530.154278;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-BANDA-REF;Banda elástica de refuerzo para encuentros, esquinas y juntas en impermeabilizaciones.;materiales;m;PE;PEN;9.077124;6.363636;10.394771;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-BANDA-REF;Banda elástica de refuerzo para encuentros, esquinas y juntas en impermeabilizaciones.;materiales;m;MX;MXN;55.533333;43.438889;74.211111;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-BANDA-REF;Banda elástica de refuerzo para encuentros, esquinas y juntas en impermeabilizaciones.;materiales;m;EC;USD;2.286667;1.983333;2.613333;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-SELLA-PASE;Kit de sellado de pase de tubería en impermeabilización, con collarín y masilla.;materiales;ud;CO;COP;19091.589862;14388.690476;23870.967742;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-SELLA-PASE;Kit de sellado de pase de tubería en impermeabilización, con collarín y masilla.;materiales;ud;PE;PEN;14.912418;10.454545;17.077124;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-SELLA-PASE;Kit de sellado de pase de tubería en impermeabilización, con collarín y masilla.;materiales;ud;MX;MXN;91.233333;71.363889;121.918254;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-SELLA-PASE;Kit de sellado de pase de tubería en impermeabilización, con collarín y masilla.;materiales;ud;EC;USD;3.756667;3.258333;4.293333;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-TEJA-CRIOLLA;Teja criolla de arcilla cocida, tipo canal.;materiales;ud;CO;COP;2822.235023;2127.02381;3528.751753;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-TEJA-CRIOLLA;Teja criolla de arcilla cocida, tipo canal.;materiales;ud;PE;PEN;2.204444;1.545455;2.524444;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-TEJA-CRIOLLA;Teja criolla de arcilla cocida, tipo canal.;materiales;ud;MX;MXN;13.486667;10.549444;18.022698;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-TEJA-CRIOLLA;Teja criolla de arcilla cocida, tipo canal.;materiales;ud;EC;USD;0.555333;0.481667;0.634667;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-TEJA-ASF;Teja asfáltica en shingle con su fieltro base y clavos de fijación.;materiales;m2;CO;COP;43578.629032;32843.75;54488.078541;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-TEJA-ASF;Teja asfáltica en shingle con su fieltro base y clavos de fijación.;materiales;m2;PE;PEN;34.039216;23.863636;38.980392;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-TEJA-ASF;Teja asfáltica en shingle con su fieltro base y clavos de fijación.;materiales;m2;MX;MXN;208.25;162.895833;278.291667;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-TEJA-ASF;Teja asfáltica en shingle con su fieltro base y clavos de fijación.;materiales;m2;EC;USD;8.575;7.4375;9.8;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-LAMINA-ZINC;Lámina metálica acanalada galvanizada o prepintada para cubierta.;materiales;m2;CO;COP;39428.28341;29715.77381;49298.737728;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-LAMINA-ZINC;Lámina metálica acanalada galvanizada o prepintada para cubierta.;materiales;m2;PE;PEN;30.797386;21.590909;35.267974;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-LAMINA-ZINC;Lámina metálica acanalada galvanizada o prepintada para cubierta.;materiales;m2;MX;MXN;188.416667;147.381944;251.787698;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-LAMINA-ZINC;Lámina metálica acanalada galvanizada o prepintada para cubierta.;materiales;m2;EC;USD;7.758333;6.729167;8.866667;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-PANEL-SAND;Panel sándwich aislado con núcleo de poliuretano para cubierta.;materiales;m2;CO;COP;91307.603687;68815.47619;114165.497896;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-PANEL-SAND;Panel sándwich aislado con núcleo de poliuretano para cubierta.;materiales;m2;PE;PEN;71.320261;50;81.673203;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-PANEL-SAND;Panel sándwich aislado con núcleo de poliuretano para cubierta.;materiales;m2;MX;MXN;436.333333;341.305556;583.087302;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-PANEL-SAND;Panel sándwich aislado con núcleo de poliuretano para cubierta.;materiales;m2;EC;USD;17.966667;15.583333;20.533333;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-POLICARB;Lámina de policarbonato alveolar translúcida, con sus perfiles de unión.;materiales;m2;CO;COP;76781.394009;57867.559524;96002.805049;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-POLICARB;Lámina de policarbonato alveolar translúcida, con sus perfiles de unión.;materiales;m2;PE;PEN;59.973856;42.045455;68.679739;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-POLICARB;Lámina de policarbonato alveolar translúcida, con sus perfiles de unión.;materiales;m2;MX;MXN;366.916667;287.006944;490.323413;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-POLICARB;Lámina de policarbonato alveolar translúcida, con sus perfiles de unión.;materiales;m2;EC;USD;15.108333;13.104167;17.266667;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-CUMBRERA;Pieza de cumbrera y remate para cubierta, del material de la cubierta.;materiales;m;CO;COP;26562.211982;20019.047619;33211.781206;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-CUMBRERA;Pieza de cumbrera y remate para cubierta, del material de la cubierta.;materiales;m;PE;PEN;20.747712;14.545455;23.759477;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-CUMBRERA;Pieza de cumbrera y remate para cubierta, del material de la cubierta.;materiales;m;MX;MXN;126.933333;99.288889;169.625397;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-CUMBRERA;Pieza de cumbrera y remate para cubierta, del material de la cubierta.;materiales;m;EC;USD;5.226667;4.533333;5.973333;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-CANAL-PVC;Canal de PVC o lámina galvanizada para recogida de aguas lluvias, con sus soportes.;materiales;m;CO;COP;32372.695853;24398.214286;40476.858345;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-CANAL-PVC;Canal de PVC o lámina galvanizada para recogida de aguas lluvias, con sus soportes.;materiales;m;PE;PEN;25.286275;17.727273;28.956863;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-CANAL-PVC;Canal de PVC o lámina galvanizada para recogida de aguas lluvias, con sus soportes.;materiales;m;MX;MXN;154.7;121.008333;206.730952;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
